{'pImmuneKill': 0.6, 'pCancerMult': 0.01, 'pCancerSpawn': 0.01}
4 runs over 1000 iterations

AverageImmune, VarianceImmune, StdDefImmune, AverageBacteria, VarianceBacteria, StdDefBacteria
0.0059812500000000005,4.2968749999999485e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.005974999999999999,6.249999999999924e-10,2.499999999999985e-05,0.0,0.0,0.0
0.00596875,4.2968749999999485e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,0.0,0.0,0.0
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,0.0,0.0,0.0
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,0.0,0.0,0.0
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,0.0,0.0,0.0
0.00595,9.375000000000103e-10,3.061862178478989e-05,0.0,0.0,0.0
0.00595,9.375000000000103e-10,3.061862178478989e-05,0.0,0.0,0.0
0.00595,9.375000000000103e-10,3.061862178478989e-05,0.0,0.0,0.0
0.00595,9.375000000000103e-10,3.061862178478989e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.00593125,4.296875000000111e-10,2.0728904939721518e-05,0.0,0.0,0.0
0.00593125,4.296875000000111e-10,2.0728904939721518e-05,0.0,0.0,0.0
0.00593125,4.296875000000111e-10,2.0728904939721518e-05,0.0,0.0,0.0
0.00593125,4.296875000000111e-10,2.0728904939721518e-05,0.0,0.0,0.0
0.00593125,4.296875000000111e-10,2.0728904939721518e-05,0.0,0.0,0.0
0.00593125,4.296875000000111e-10,2.0728904939721518e-05,0.0,0.0,0.0
0.005925000000000001,9.375000000000103e-10,3.061862178478989e-05,0.0,0.0,0.0
0.00591875,1.679687500000007e-09,4.098399077688759e-05,0.0,0.0,0.0
0.00591875,1.679687500000007e-09,4.098399077688759e-05,0.0,0.0,0.0
0.00591875,1.679687500000007e-09,4.098399077688759e-05,0.0,0.0,0.0
0.00591875,1.679687500000007e-09,4.098399077688759e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.0059,9.374999999999887e-10,3.061862178478954e-05,0.0,0.0,0.0
0.0059,9.374999999999887e-10,3.061862178478954e-05,0.0,0.0,0.0
0.0059,9.374999999999887e-10,3.061862178478954e-05,0.0,0.0,0.0
0.0059,9.374999999999887e-10,3.061862178478954e-05,0.0,0.0,0.0
0.0059,9.374999999999887e-10,3.061862178478954e-05,0.0,0.0,0.0
0.0059,9.374999999999887e-10,3.061862178478954e-05,0.0,0.0,0.0
0.0059,9.374999999999887e-10,3.061862178478954e-05,0.0,0.0,0.0
0.00589375,1.6796874999999798e-09,4.098399077688726e-05,0.0,0.0,0.0
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.0,0.0,0.0
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.0,0.0,0.0
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.0,0.0,0.0
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.0,0.0,0.0
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.0,0.0,0.0
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.0,0.0,0.0
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.0,0.0,0.0
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.0,0.0,0.0
0.005881249999999999,1.3671874999999836e-09,3.697549864437238e-05,0.0,0.0,0.0
0.005881249999999999,1.3671874999999836e-09,3.697549864437238e-05,0.0,0.0,0.0
0.005881249999999999,1.3671874999999836e-09,3.697549864437238e-05,0.0,0.0,0.0
0.005881249999999999,1.3671874999999836e-09,3.697549864437238e-05,0.0,0.0,0.0
0.005875,2.187500000000006e-09,4.677071733467433e-05,0.0,0.0,0.0
0.005875,2.187500000000006e-09,4.677071733467433e-05,0.0,0.0,0.0
0.005875,2.187500000000006e-09,4.677071733467433e-05,0.0,0.0,0.0
0.005875,2.187500000000006e-09,4.677071733467433e-05,0.0,0.0,0.0
0.005875,2.187500000000006e-09,4.677071733467433e-05,0.0,0.0,0.0
0.005875,2.187500000000006e-09,4.677071733467433e-05,0.0,0.0,0.0
0.005875,2.187500000000006e-09,4.677071733467433e-05,0.0,0.0,0.0
0.005868749999999999,1.9921875000000057e-09,4.4633927678392875e-05,0.0,0.0,0.0
0.005868749999999999,1.9921875000000057e-09,4.4633927678392875e-05,0.0,0.0,0.0
0.005868749999999999,1.9921875000000057e-09,4.4633927678392875e-05,0.0,0.0,0.0
0.005868749999999999,1.9921875000000057e-09,4.4633927678392875e-05,0.0,0.0,0.0
0.0058625,1.4062500000000103e-09,3.750000000000014e-05,0.0,0.0,0.0
0.0058625,1.4062500000000103e-09,3.750000000000014e-05,0.0,0.0,0.0
0.0058625,1.4062500000000103e-09,3.750000000000014e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.0058625,1.4062500000000103e-09,3.750000000000014e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
