{'pImmuneKill': 0.6, 'pCancerMult': 0.4, 'pCancerSpawn': 0.01}
[0.04140366657783951,0.028798559519904163,-0.9777049254415408,0.05674480607871307]
4 runs over 1000 iterations

AverageImmune, VarianceImmune, StdDefImmune, AverageBacteria, VarianceBacteria, StdDefBacteria
0.00596875,4.296874999999948e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.00596875,4.296874999999948e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.00596875,4.296874999999948e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.00596875,4.296874999999948e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.00596875,4.296874999999948e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.00596875,4.296874999999948e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.00596875,4.296874999999948e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.00596875,4.296874999999948e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.00596875,4.296874999999948e-10,2.0728904939721125e-05,0.0,0.0,0.0
0.005962500000000001,7.812500000000069e-10,2.7950849718747494e-05,0.0,0.0,0.0
0.005962500000000001,7.812500000000069e-10,2.7950849718747494e-05,0.0,0.0,0.0
0.00595625,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00595625,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00595625,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00595625,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00595,1.5625000000000136e-09,3.952847075210491e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00594375,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.00593125,1.3671875000000105e-09,3.6975498644372745e-05,0.0,0.0,0.0
0.005925000000000001,9.375000000000103e-10,3.061862178478989e-05,0.0,0.0,0.0
0.0059187499999999995,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.0059187499999999995,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.0059187499999999995,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.0059187499999999995,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.0059187499999999995,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.0059125,1.7187500000000119e-09,4.145780987944264e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.00590625,1.3671875000000024e-09,3.697549864437263e-05,0.0,0.0,0.0
0.0058937500000000006,1.367187500000008e-09,3.697549864437271e-05,0.0,0.0,0.0
0.0058875,7.812499999999906e-10,2.7950849718747203e-05,0.0,0.0,0.0
0.0058875,7.812499999999906e-10,2.7950849718747203e-05,0.0,0.0,0.0
0.0058875,7.812499999999906e-10,2.7950849718747203e-05,0.0,0.0,0.0
0.005875,1.5624999999999813e-09,3.9528470752104505e-05,0.0,0.0,0.0
0.005875,1.5624999999999813e-09,3.9528470752104505e-05,0.0,0.0,0.0
0.00586875,2.304687500000002e-09,4.800716092417882e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.00586875,2.304687500000002e-09,4.800716092417882e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.0058625,2.6562499999999952e-09,5.153882032022071e-05,1.25e-05,1.5625e-10,1.25e-05
0.0058625,2.6562499999999952e-09,5.153882032022071e-05,2.5e-05,6.25e-10,2.5e-05
0.0058625,2.6562499999999952e-09,5.153882032022071e-05,3.125e-05,1.0546874999999998e-09,3.2475952641916446e-05
0.0058562499999999995,1.9921875000000004e-09,4.4633927678392814e-05,3.75e-05,1.4062499999999998e-09,3.75e-05
0.0058562499999999995,1.9921875000000004e-09,4.4633927678392814e-05,5.625e-05,3.2421875e-09,5.694020986965187e-05
0.0058625,1.7187500000000065e-09,4.1457809879442575e-05,6.875e-05,5.4296875e-09,7.368641326594748e-05
0.0058625,1.7187500000000065e-09,4.1457809879442575e-05,9.999999999999999e-05,1.5e-08,0.0001224744871391589
0.0058625,1.7187500000000065e-09,4.1457809879442575e-05,0.0001375,2.6718750000000006e-08,0.0001634587103827753
0.0058562499999999995,1.367187500000008e-09,3.697549864437271e-05,0.000175,5.0625e-08,0.000225
0.0058562499999999995,1.367187500000008e-09,3.697549864437271e-05,0.000225,7.593750000000001e-08,0.00027556759606310756
0.0058562499999999995,1.367187500000008e-09,3.697549864437271e-05,0.00031874999999999997,1.5855468749999998e-07,0.0003981892609049119
0.0058562499999999995,1.367187500000008e-09,3.697549864437271e-05,0.00039375,2.3011718750000001e-07,0.0004797053131871691
0.0058562499999999995,1.367187500000008e-09,3.697549864437271e-05,0.0005125,3.876562499999999e-07,0.0006226204702706135
0.0058562499999999995,1.367187500000008e-09,3.697549864437271e-05,0.00064375,5.588671875e-07,0.0007475742020027176
0.0058562499999999995,1.367187500000008e-09,3.697549864437271e-05,0.00075625,8.257421875000001e-07,0.0009087035751552869
0.0058562499999999995,1.367187500000008e-09,3.697549864437271e-05,0.00093125,1.1973046874999999e-06,0.0010942141872138196
0.0058562499999999995,1.367187500000008e-09,3.697549864437271e-05,0.0011375,1.74515625e-06,0.0013210436215356403
0.0058562499999999995,2.617187500000004e-09,5.115845482420285e-05,0.00134375,2.4244921875e-06,0.0015570780929356112
0.0058562499999999995,3.5546874999999924e-09,5.962120008855904e-05,0.00155,3.1224999999999993e-06,0.001767059704707229
0.0058562499999999995,3.5546874999999924e-09,5.962120008855904e-05,0.0017375,3.863906249999999e-06,0.0019656821335098914
0.00585,4.6874999999999866e-09,6.846531968814567e-05,0.0020499999999999997,5.1825e-06,0.002276510487566442
0.00585,6.250000000000033e-09,7.905694150420969e-05,0.0023375,6.62671875e-06,0.0025742413931098226
0.00585,6.250000000000033e-09,7.905694150420969e-05,0.00260625,8.0926171875e-06,0.0028447525705234894
0.0058562499999999995,7.61718750000003e-09,8.727650027355606e-05,0.00300625,1.0635117187499998e-05,0.00326115273906329
0.0058625,9.218750000000024e-09,9.601432184835773e-05,0.003325,1.2860625e-05,0.0035861713567536062
0.00588125,1.542968749999999e-08,0.00012421629321469866,0.00365,1.5272812499999998e-05,0.003908044587770206
0.00589375,2.0742187500000053e-08,0.00014402148277253658,0.0040625,1.850390625e-05,0.004301616701892441
0.0059187499999999995,3.417968749999997e-08,0.00018487749322186291,0.00439375,2.10863671875e-05,0.004591989458557152
0.00593125,4.230468750000007e-08,0.00020568103339880435,0.0048375,2.545171875e-05,0.005044969648075199
0.0059499999999999996,5.624999999999999e-08,0.00023717082451262843,0.005218749999999999,2.94141796875e-05,0.005423484091200047
0.005975,7.812500000000005e-08,0.0002795084971874738,0.0056749999999999995,3.4410625e-05,0.00586605702324824
0.005999999999999999,1.0375000000000014e-07,0.00032210246816812834,0.006200000000000001,4.075125000000001e-05,0.006383670574207288
0.006025,1.3312499999999997e-07,0.00036486298798316054,0.00675625,4.8496992187500004e-05,0.0069639781868914554
0.00606875,1.9355468750000023e-07,0.0004399485055094519,0.007275,5.568687499999999e-05,0.007462363901606514
0.0061,2.2968749999999987e-07,0.0004792572378170202,0.007806250000000001,6.403136718750001e-05,0.008001960209067526
0.006125,2.871874999999999e-07,0.0005358987777556503,0.00833125,7.244167968749999e-05,0.00851126780729522
0.00615625,3.3136718750000005e-07,0.000575645018652989,0.008906250000000001,8.26044921875e-05,0.009088701347689888
0.00620625,4.382421874999999e-07,0.0006619986310408805,0.009531250000000002,9.406417968750001e-05,0.009698668964734286
0.0062375,4.732812500000001e-07,0.0006879543952908507,0.010162500000000001,0.00010665640625,0.010327458847654635
0.006274999999999999,5.259374999999997e-07,0.0007252154852180142,0.010687499999999999,0.00011753796875,0.010841492920718992
0.006306249999999999,6.069921874999997e-07,0.0007790970334303678,0.01134375,0.00013229199218750003,0.011501825602377218
0.00635,7.071874999999997e-07,0.000840944409577708,0.01189375,0.0001449394921875,0.012039081866467226
0.006368749999999999,7.626171874999999e-07,0.000873279558617972,0.0126625,0.00016440015625,0.012821862432969714
0.006425,8.896874999999999e-07,0.000943232473995674,0.01335,0.00018257375,0.013511985420359215
0.0064687500000000005,1.0104296875000005e-06,0.0010052013169012466,0.013975000000000001,0.000200105625,0.014145869538490733
0.00651875,1.1335546874999998e-06,0.0010646852527860051,0.014731250000000001,0.0002224135546875,0.014913535955215315
0.006593749999999999,1.3323046874999994e-06,0.0011542550357265067,0.0154375,0.00024376140624999998,0.01561286028407351
0.00663125,1.4579296874999996e-06,0.0012074475920303951,0.016275,0.000271176875,0.01646744895240304
0.00670625,1.7573046875000002e-06,0.0013256336928050675,0.0170625,0.00029743015625000003,0.01724616352265048
0.00679375,2.0298046875000004e-06,0.0014247121419781613,0.01785,0.00032483531250000004,0.018023188189107944
0.0068875,2.3182812500000007e-06,0.0015225903093084498,0.01870625,0.00035566136718750003,0.0188589863775204
0.0069812500000000005,2.706992187500001e-06,0.0016452939516998174,0.019512500000000002,0.00038643296875,0.01965789838080358
0.00706875,3.0885546874999998e-06,0.0017574284302639468,0.020437499999999997,0.00042426171874999994,0.02059761439463318
0.007112500000000001,3.26703125e-06,0.0018074930843574478,0.021318749999999997,0.0004606579296875,0.021462943173933532
0.007200000000000001,3.825937499999999e-06,0.001956000383435545,0.022275,0.000502836875,0.02242402450498126
0.00729375,4.423554687499998e-06,0.0021032248304686777,0.02305,0.0005369137500000001,0.02317139939667003
0.0074,5.1615625e-06,0.002271907238423259,0.02394375,0.0005788726171874999,0.02405977176091868
0.007512500000000001,5.887656250000001e-06,0.0024264493091758583,0.0247125,0.00061559046875,0.024811095678143682
