{'pImmuneKill': 0.6, 'pCancerMult': 0.4, 'pCancerSpawn': 0.01}
4 runs over 2000 iterations

AverageImmune, VarianceImmune, StdDefImmune, AverageBacteria, VarianceBacteria, StdDefBacteria
0.00596875,1.171874999999986e-10,1.0825317547305419e-05,0.0,0.0,0.0
0.00596875,1.171874999999986e-10,1.0825317547305419e-05,0.0,0.0,0.0
0.0059625,1.562499999999981e-10,1.2499999999999924e-05,0.0,0.0,0.0
0.0059625,1.562499999999981e-10,1.2499999999999924e-05,0.0,0.0,0.0
0.0059625,1.562499999999981e-10,1.2499999999999924e-05,0.0,0.0,0.0
0.00595625,4.296875000000084e-10,2.072890493972145e-05,0.0,0.0,0.0
0.0059499999999999996,9.375000000000105e-10,3.06186217847899e-05,0.0,0.0,0.0
0.00594375,7.421875000000101e-10,2.7243118397129394e-05,0.0,0.0,0.0
0.00594375,7.421875000000101e-10,2.7243118397129394e-05,0.0,0.0,0.0
0.00594375,7.421875000000101e-10,2.7243118397129394e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.0059375,7.812500000000122e-10,2.795084971874759e-05,0.0,0.0,0.0
0.00593125,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00593125,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00593125,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.00593125,1.0546875000000143e-09,3.247595264191667e-05,0.0,0.0,0.0
0.005925,6.250000000000141e-10,2.5000000000000282e-05,0.0,0.0,0.0
0.005925,6.250000000000141e-10,2.5000000000000282e-05,0.0,0.0,0.0
0.0059187499999999995,4.296875000000084e-10,2.072890493972145e-05,0.0,0.0,0.0
0.0059187499999999995,4.296875000000084e-10,2.072890493972145e-05,0.0,0.0,0.0
0.005912499999999999,7.812500000000069e-10,2.7950849718747494e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005912499999999999,7.812500000000069e-10,2.7950849718747494e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005912499999999999,7.812500000000069e-10,2.7950849718747494e-05,1.25e-05,4.687500000000001e-10,2.1650635094610966e-05
0.005912499999999999,7.812500000000069e-10,2.7950849718747494e-05,1.25e-05,4.687500000000001e-10,2.1650635094610966e-05
0.005912499999999999,7.812500000000069e-10,2.7950849718747494e-05,2.5e-05,1.8750000000000002e-09,4.330127018922193e-05
0.005912499999999999,7.812500000000069e-10,2.7950849718747494e-05,2.5e-05,1.8750000000000002e-09,4.330127018922193e-05
0.00590625,4.2968749999999485e-10,2.0728904939721125e-05,3.125e-05,2.9296875e-09,5.412658773652742e-05
0.00589375,1.6796874999999798e-09,4.098399077688726e-05,4.375e-05,5.7421875e-09,7.577722283113838e-05
0.00589375,1.6796874999999798e-09,4.098399077688726e-05,5.625e-05,9.4921875e-09,9.742785792574935e-05
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,8.75e-05,1.8906249999999998e-08,0.00013749999999999998
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.000125,3.0937499999999995e-08,0.00017589059099337858
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.000175,5.5937499999999994e-08,0.00023651109910530625
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.00024375000000000002,1.082421875e-07,0.00032900180470629643
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.00030625,1.6886718750000002e-07,0.00041093452945694406
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.00041875,3.066796875e-07,0.0005537866805007142
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.000525,4.4093749999999985e-07,0.0006640312492646711
0.0058874999999999995,1.406249999999983e-09,3.749999999999977e-05,0.0006875000000000001,7.0046875e-07,0.000836940111358035
0.00589375,7.42187499999991e-10,2.7243118397129045e-05,0.00088125,1.0673046874999998e-06,0.0010331043933214106
0.005906249999999999,1.171874999999986e-10,1.0825317547305419e-05,0.00105,1.3653125e-06,0.0011684658745551792
0.0059187499999999995,4.296875000000084e-10,2.072890493972145e-05,0.00123125,1.8066796874999998e-06,0.0013441278538517086
0.0059125,7.812500000000068e-10,2.7950849718747494e-05,0.0014750000000000002,2.456875e-06,0.0015674421839417237
0.00591875,2.9296874999999997e-09,5.412658773652741e-05,0.00166875,3.0385546875e-06,0.0017431450563564696
0.00593125,5.429687499999986e-09,7.368641326594738e-05,0.00194375,3.965742187499999e-06,0.001991417130462626
0.00594375,8.867187500000028e-09,9.416574483324616e-05,0.0022624999999999998,5.29890625e-06,0.002301935327067205
0.00594375,8.867187500000028e-09,9.416574483324616e-05,0.00261875,6.9429296875e-06,0.0026349439628766303
0.00595625,1.3242187500000009e-08,0.00011507470399701234,0.00299375,8.985117187499999e-06,0.00299751850494705
0.0059812500000000005,2.4804687500000047e-08,0.00015749503960442706,0.0034124999999999997,1.1650156250000001e-05,0.003413232522111554
0.0060125,5.078125000000006e-08,0.00022534695471649948,0.0037875,1.4352968749999999e-05,0.0037885312127525095
0.00601875,5.5742187500000035e-08,0.00023609783459405137,0.00431875,1.8669179687499997e-05,0.004320784614800881
0.00605,8.406250000000007e-08,0.0002899353376185802,0.0047875,2.3010468750000002e-05,0.004796922841780968
0.00608125,1.1824218750000012e-07,0.0003438636175869732,0.0053625,2.8894218749999998e-05,0.005375334291930131
0.0060999999999999995,1.4156249999999997e-07,0.00037624792358231026,0.00590625,3.53963671875e-05,0.0059494846152839155
0.0061062500000000006,1.6167968749999985e-07,0.0004020941276616706,0.00660625,4.46051171875e-05,0.0066787062510264665
0.0061312499999999995,2.1074218749999988e-07,0.0004590666482113462,0.0073,5.5047812499999996e-05,0.007419421304926685
0.00614375,2.3105468750000006e-07,0.0004806814823768439,0.0081,6.85503125e-05,0.008279511609992464
0.00619375,3.216796875e-07,0.0005671681298345315,0.008937500000000001,8.401171875000002e-05,0.009165790677841165
0.0062187499999999995,3.726171875000001e-07,0.0006104237769779287,0.00976875,0.0001014229296875,0.010070895178061383
0.0062499999999999995,4.4156250000000017e-07,0.0006645016930001007,0.010531249999999999,0.00011926105468749998,0.010920670981560611
0.006293749999999999,5.479296875e-07,0.0007402227283054743,0.0113375,0.00013982015625000003,0.011824557338437664
0.00634375,7.073046874999997e-07,0.0008410140828190689,0.01231875,0.0001676423046875,0.012947675648065177
