{'pImmuneKill': 0.6, 'pCancerMult': 0.01, 'pCancerSpawn': 0.1}
4 runs over 4000 iterations

AverageImmune, VarianceImmune, StdDefImmune, AverageBacteria, VarianceBacteria, StdDefBacteria
0.005968750000000001,4.296874999999948e-10,2.0728904939721125e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005968750000000001,4.296874999999948e-10,2.0728904939721125e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005968750000000001,4.296874999999948e-10,2.0728904939721125e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005968750000000001,4.296874999999948e-10,2.0728904939721125e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005968750000000001,4.296874999999948e-10,2.0728904939721125e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005968750000000001,4.296874999999948e-10,2.0728904939721125e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005962500000000001,7.812500000000068e-10,2.7950849718747494e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005962500000000001,7.812500000000068e-10,2.7950849718747494e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.005962500000000001,7.812500000000068e-10,2.7950849718747494e-05,1.25e-05,4.687500000000001e-10,2.1650635094610966e-05
0.005956250000000001,1.3671875000000078e-09,3.6975498644372705e-05,1.25e-05,4.687500000000001e-10,2.1650635094610966e-05
0.005956250000000001,1.3671875000000078e-09,3.6975498644372705e-05,1.875e-05,1.0546874999999998e-09,3.2475952641916446e-05
0.0059499999999999996,1.2500000000000066e-09,3.535533905932747e-05,1.875e-05,1.0546874999999998e-09,3.2475952641916446e-05
0.0059499999999999996,1.2500000000000066e-09,3.535533905932747e-05,2.5e-05,1.8750000000000002e-09,4.330127018922193e-05
0.0059375,4.687500000000106e-10,2.165063509461121e-05,2.5e-05,1.8750000000000002e-09,4.330127018922193e-05
0.0059375,4.687500000000106e-10,2.165063509461121e-05,2.5e-05,1.8750000000000002e-09,4.330127018922193e-05
0.0059375,4.687500000000106e-10,2.165063509461121e-05,3.125e-05,1.6796874999999998e-09,4.0983990776887505e-05
0.0059375,4.687500000000106e-10,2.165063509461121e-05,3.125e-05,1.6796874999999998e-09,4.0983990776887505e-05
0.0059375,4.687500000000106e-10,2.165063509461121e-05,3.7500000000000003e-05,2.65625e-09,5.1538820320220755e-05
0.0059375,4.687500000000106e-10,2.165063509461121e-05,4.375e-05,2.6171874999999998e-09,5.115845482420281e-05
