{'pImmuneKill': 0.6, 'pCancerMult': 0.1, 'pCancerSpawn': 0.1}
4 runs over 4000 iterations

AverageImmune, VarianceImmune, StdDefImmune, AverageBacteria, VarianceBacteria, StdDefBacteria
0.0059875,1.562499999999981e-10,1.2499999999999924e-05,6.25e-06,1.1718750000000002e-10,1.0825317547305483e-05
0.0059875,1.562499999999981e-10,1.2499999999999924e-05,1.25e-05,1.5625e-10,1.25e-05
0.0059875,1.562499999999981e-10,1.2499999999999924e-05,1.25e-05,1.5625e-10,1.25e-05
0.0059875,1.562499999999981e-10,1.2499999999999924e-05,1.8750000000000002e-05,1.1718750000000002e-10,1.0825317547305483e-05
0.0059875,1.562499999999981e-10,1.2499999999999924e-05,2.5e-05,3.125e-10,1.767766952966369e-05
0.0059812500000000005,1.171874999999986e-10,1.0825317547305419e-05,3.125e-05,4.296875e-10,2.072890493972125e-05
0.005975,3.1249999999999623e-10,1.767766952966358e-05,3.125e-05,4.296875e-10,2.072890493972125e-05
0.005968750000000001,4.296874999999948e-10,2.0728904939721125e-05,4.374999999999999e-05,1.0546874999999998e-09,3.2475952641916446e-05
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,4.374999999999999e-05,1.0546874999999998e-09,3.2475952641916446e-05
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,4.9999999999999996e-05,6.249999999999998e-10,2.4999999999999998e-05
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,6.25e-05,7.812500000000001e-10,2.7950849718747372e-05
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,7.500000000000001e-05,9.375000000000001e-10,3.061862178478973e-05
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,8.125e-05,1.3671875000000001e-09,3.69754986443726e-05
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,9.375e-05,1.0546875e-09,3.247595264191645e-05
0.005956250000000001,4.296875000000084e-10,2.072890493972145e-05,0.00010625000000000001,1.0546875e-09,3.247595264191645e-05
